data_fato,qtde_boletins,tipo,natureza,horaFato,descBairro
2018-08-30,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,CAJURU
2018-08-30,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,SAO FRANCISCO
2018-08-31,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,HAUER
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,SANTA FELICIDADE
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,GUAIRA
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,TATUQUARA
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PORTAO
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2018-08-31,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SAO FRANCISCO
2018-08-31,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,CIDADE INDUSTRIAL
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CENTRO
2018-08-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,CIDADE INDUSTRIAL
2018-09-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,BATEL
2018-09-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",13,CIDADE INDUSTRIAL
2018-09-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SITIO CERCADO
2018-09-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,PINHEIRINHO
2018-09-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CIDADE INDUSTRIAL
2018-09-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CIDADE INDUSTRIAL
2018-09-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,PORTAO
2018-09-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,CIDADE INDUSTRIAL
2018-09-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,CENTRO
2018-09-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,CENTRO
2018-09-02,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,PRADO VELHO
2018-09-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,PRADO VELHO
2018-09-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,GUAIRA
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,ALTO BOQUEIRAO
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,GUABIROTUBA
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",12,SANTA FELICIDADE
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,PAROLIN
2018-09-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,UMBARA
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,CAMPO COMPRIDO
2018-09-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,FAZENDINHA
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,UBERABA
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,ALTO BOQUEIRAO
2018-09-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,HAUER
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,BOQUEIRAO
2018-09-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,ALTO BOQUEIRAO
2018-09-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,TATUQUARA
2018-09-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CENTRO
2018-09-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,NOVO MUNDO
2018-09-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CENTRO
2018-09-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CIDADE INDUSTRIAL
2018-09-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,PILARZINHO
2018-09-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2018-09-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CIDADE INDUSTRIAL
2018-09-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,ALTO BOQUEIRAO
2018-09-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CIDADE INDUSTRIAL
2018-09-04,2,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,PAROLIN
2018-09-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,HAUER
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,4,SAO BRAZ
2018-09-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",8,PORTAO
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,CIDADE INDUSTRIAL
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,CENTRO
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,ALTO DA RUA XV
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SITIO CERCADO
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,CENTRO
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,TATUQUARA
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,BUTIATUVINHA
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,UBERABA
2018-09-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",19,SAO FRANCISCO
2018-09-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,SAO FRANCISCO
2018-09-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SAO FRANCISCO
2018-09-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,UBERABA
2018-09-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,CENTRO
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",2,ABRANCHES
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,6,CAJURU
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,SITIO CERCADO
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,PAROLIN
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,ALTO BOQUEIRAO
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SITIO CERCADO
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,TATUQUARA
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",12,TINGUI
2018-09-06,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,TINGUI
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,ALTO BOQUEIRAO
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,CENTRO
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SANTA QUITERIA
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CAPAO RASO
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2018-09-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO JOAO
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,CENTRO
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CENTRO
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,PRADO VELHO
2018-09-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,SITIO CERCADO
2018-09-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CAJURU
2018-09-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,TATUQUARA
2018-09-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,CAJURU
2018-09-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SAO FRANCISCO
2018-09-07,2,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,CENTRO
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,BOQUEIRAO
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CIDADE INDUSTRIAL
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SITIO CERCADO
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,XAXIM
2018-09-08,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,PAROLIN
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,BACACHERI
2018-09-08,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2018-09-08,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CENTRO
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CENTRO
2018-09-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2018-09-08,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,TATUQUARA
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CIDADE INDUSTRIAL
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,SANTA QUITERIA
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,SANTA FELICIDADE
2018-09-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",1,GANCHINHO
2018-09-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",2,CIDADE INDUSTRIAL
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,CIDADE INDUSTRIAL
2018-09-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",6,CIDADE INDUSTRIAL
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,SANTA CANDIDA
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,SAO BRAZ
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,BOQUEIRAO
2018-09-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,ALTO BOQUEIRAO
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,PINHEIRINHO
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,PINHEIRINHO
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,GANCHINHO
2018-09-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,BOQUEIRAO
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,BOQUEIRAO
2018-09-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,SITIO CERCADO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,SEMINARIO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,NOVO MUNDO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SITIO CERCADO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,FAZENDINHA
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,PORTAO
2018-09-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,PRADO VELHO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PRADO VELHO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PINHEIRINHO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PORTAO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CENTRO
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,SITIO CERCADO
2018-09-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SITIO CERCADO
2018-09-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,GUAIRA
2018-09-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,GUAIRA
2018-09-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,TATUQUARA
2018-09-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,SITIO CERCADO
2018-09-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,CIDADE INDUSTRIAL
2018-09-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CENTRO
2018-09-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,PAROLIN
2018-09-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CENTRO
2018-09-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,CENTRO
2018-09-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,HAUER
2018-09-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,PINHEIRINHO
2018-09-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2018-09-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,BAIRRO ALTO
2018-09-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,PORTAO
2018-09-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,CIDADE INDUSTRIAL
2018-09-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,UBERABA
2018-09-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,CIDADE INDUSTRIAL
2018-09-12,2,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,UBERABA
2018-09-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,JARDIM SOCIAL
2018-09-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,TINGUI
2018-09-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CENTRO
2018-09-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2018-09-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,TATUQUARA
2018-09-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,CAJURU
2018-09-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,SITIO CERCADO
2018-09-13,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,GANCHINHO
2018-09-13,4,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,CENTRO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,BOQUEIRAO
2018-09-13,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",13,ALTO BOQUEIRAO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,ALTO DA RUA XV
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,NOVO MUNDO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,PINHEIRINHO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,BAIRRO ALTO
2018-09-13,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,ALTO BOQUEIRAO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,ALTO BOQUEIRAO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,VILA IZABEL
2018-09-13,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,BOQUEIRAO
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CIDADE INDUSTRIAL
2018-09-13,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,CAPAO DA IMBUIA
2018-09-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CIDADE INDUSTRIAL
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,BAIRRO ALTO
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,SITIO CERCADO
2018-09-14,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",12,CENTRO
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,SITIO CERCADO
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,ALTO BOQUEIRAO
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CIDADE INDUSTRIAL
2018-09-14,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",13,CENTRO
2018-09-14,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,UBERABA
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2018-09-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,GANCHINHO
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CIDADE INDUSTRIAL
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CIDADE INDUSTRIAL
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,TINGUI
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,ALTO DA RUA XV
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,CIDADE INDUSTRIAL
2018-09-15,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,PILARZINHO
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,PORTAO
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,SITIO CERCADO
2018-09-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,PINHEIRINHO
2018-09-15,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,SITIO CERCADO
2018-09-15,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,SITIO CERCADO
2018-09-16,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,BAIRRO ALTO
2018-09-16,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2018-09-16,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2018-09-16,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,BATEL
2018-09-16,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,PINHEIRINHO
2018-09-16,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,GUAIRA
2018-09-16,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CIDADE INDUSTRIAL
2018-09-17,3,DROGAS,DROGAS PARA O CONSUMO PESSOAL,5,TATUQUARA
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CENTRO
2018-09-17,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",13,CAJURU
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,TATUQUARA
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,UMBARA
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CENTRO
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2018-09-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,BACACHERI
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,CENTRO
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,PINHEIRINHO
2018-09-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,UBERABA
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,BOQUEIRAO
2018-09-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",12,CIDADE INDUSTRIAL
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CENTRO
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CIDADE INDUSTRIAL
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2018-09-18,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CIDADE INDUSTRIAL
2018-09-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,CIDADE INDUSTRIAL
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2018-09-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,CIDADE INDUSTRIAL
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CAJURU
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CAJURU
2018-09-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,PRADO VELHO
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,NOVO MUNDO
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,ALTO BOQUEIRAO
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CENTRO
2018-09-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SITIO CERCADO
2018-09-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,BOA VISTA
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CIDADE INDUSTRIAL
2018-09-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,CIDADE INDUSTRIAL
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,CENTRO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,PORTAO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,SITIO CERCADO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,SITIO CERCADO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,GANCHINHO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,BOM RETIRO
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,GUAIRA
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2018-09-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CIDADE INDUSTRIAL
2018-09-19,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,CIDADE INDUSTRIAL
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,5,BUTIATUVINHA
2018-09-20,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,PRADO VELHO
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,CENTRO
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,PORTAO
2018-09-20,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,CENTRO
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,TATUQUARA
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CIDADE INDUSTRIAL
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,GANCHINHO
2018-09-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,BOA VISTA
