id,data_fato,tipo_ocorrencia,geox,geoy,bairro
1212604,2020-11-16,Furto e Roubo,-49.262013434041,-25.548886937015,SITIO CERCADO
1212659,2020-11-16,Furto e Roubo,-49.27729783715,-25.534795745616,SITIO CERCADO
1216115,2020-11-16,Furto e Roubo,-49.286107494853,-25.413019994482998,MERCES
1217621,2020-11-16,Furto e Roubo,-49.365879773069,-25.431922168398,CIDADE INDUSTRIAL
1219370,2020-11-16,Furto e Roubo,-49.261168450086004,-25.413142698242996,JUVEVE
1224607,2020-11-16,Furto e Roubo,-49.249554990986006,-25.559003199046998,GANCHINHO
1231522,2020-11-16,Furto e Roubo,-49.254840581173,-25.470107804273,PAROLIN
1231876,2020-11-16,Furto e Roubo,-49.339313277849996,-25.561222286055997,TATUQUARA
1235728,2020-11-16,Furto e Roubo,-49.322415072812994,-25.590893794899,CAMPO DE SANTANA
1238530,2020-11-16,Furto e Roubo,-49.359028546976006,-25.418607508326996,SAO BRAZ
1247722,2020-11-16,Furto e Roubo,-49.255100606616004,-25.461524362332,PAROLIN
1264684,2020-11-16,Furto e Roubo,-49.211066308896,-25.366178576336,SANTA CANDIDA
1264785,2020-11-16,Furto e Roubo,-49.274304320043,-25.472598920354,LINDOIA
1267911,2020-11-16,Furto e Roubo,-49.27869065491,-25.467895966287,AGUA VERDE
1286553,2020-11-16,Furto e Roubo,-49.282147170937,-25.529819677577,PINHEIRINHO
1286602,2020-11-16,Furto e Roubo,-49.254839797661,-25.461260177482,PRADO VELHO
1286653,2020-11-16,Furto e Roubo,-49.254839797661,-25.461260177482,PRADO VELHO
1293049,2020-11-16,Furto e Roubo,-49.263620534129,-25.549825724024,SITIO CERCADO
1314262,2020-11-16,Furto e Roubo,-49.293099074631,-25.549138474025,TATUQUARA
1183589,2020-11-17,Furto e Roubo,-49.250157889629,-25.426230506699,ALTO DA RUA XV
1183783,2020-11-17,Furto e Roubo,-49.277880196393006,-25.432578915737,CENTRO
1183870,2020-11-17,Furto e Roubo,-49.271423399066,-25.484119656978997,FANNY
1183987,2020-11-17,Furto e Roubo,-49.288933270359,-25.458690909966002,VILA IZABEL
1184128,2020-11-17,Furto e Roubo,-49.26165328882399,-25.435617179706,REBOUCAS
1184559,2020-11-17,Furto e Roubo,-49.343439748773,-25.423073548730002,SAO BRAZ
1184560,2020-11-17,Furto e Roubo,-49.249578354442995,-25.444242598604998,REBOUCAS
1184742,2020-11-17,Furto e Roubo,-49.24398080817701,-25.436971341663,CRISTO REI
1184834,2020-11-17,Furto e Roubo,-49.262306960098,-25.450684658674003,AGUA VERDE
1184836,2020-11-17,Furto e Roubo,-49.292074189966,-25.466200988178,PORTAO
1184864,2020-11-17,Furto e Roubo,-49.294524911461004,-25.540740231848996,PINHEIRINHO
1184928,2020-11-17,Furto e Roubo,-49.215498721820005,-25.429836945935,CAPAO DA IMBUIA
1184942,2020-11-17,Furto e Roubo,-49.233690404847,-25.523338997254,ALTO BOQUEIRAO
1184991,2020-11-17,Furto e Roubo,-49.212990498435005,-25.443759279913998,CAJURU
1185039,2020-11-17,Furto e Roubo,-49.286223713240005,-25.466668717169,AGUA VERDE
1185062,2020-11-17,Furto e Roubo,-49.241887843862,-25.492560519641,HAUER
1185105,2020-11-17,Furto e Roubo,-49.229741344012005,-25.441962331901998,CAJURU
1185117,2020-11-17,Furto e Roubo,-49.222528916804,-25.376579035766,SANTA CANDIDA
1185577,2020-11-17,Furto e Roubo,-49.244010450859,-25.436650732662002,CRISTO REI
1185582,2020-11-17,Furto e Roubo,-49.313763199217995,-25.583372411106,ATUBA
1185586,2020-11-17,Furto e Roubo,-49.270210782228006,-25.432694045953998,CENTRO
1185645,2020-11-17,Furto e Roubo,-49.282695283685996,-25.422656950671,CENTRO
1185682,2020-11-17,Furto e Roubo,-49.209222131542994,-25.430515166035,TARUMA
1185719,2020-11-17,Furto e Roubo,-49.273463491772006,-25.444316620732998,AGUA VERDE
1185732,2020-11-17,Furto e Roubo,-49.243733393283,-25.428729599196,BATEL
1185846,2020-11-17,Furto e Roubo,-49.273551837262,-25.435118873912,CENTRO
1185862,2020-11-17,Furto e Roubo,-49.296126952205,-25.444303806337,CAMPINA DO SIQUEIRA
1185952,2020-11-17,Furto e Roubo,-49.27693984366999,-25.432088080689997,CENTRO
1186163,2020-11-17,Furto e Roubo,-49.297420684317,-25.526038606245,SITIO CERCADO
1186247,2020-11-17,Furto e Roubo,-49.264381640909995,-25.409215188016,AHU
1186376,2020-11-17,Furto e Roubo,-49.272263905571,-25.432390554635,ALTO DA RUA XV
1186383,2020-11-17,Furto e Roubo,-49.223691009289,-25.443134420162,CAJURU
1186392,2020-11-17,Furto e Roubo,-49.272263905571,-25.432390554635,CENTRO
1186415,2020-11-17,Furto e Roubo,-49.269500035911996,-25.427251686318,CENTRO
1186539,2020-11-17,Furto e Roubo,-49.287633947131994,-25.422118903867997,CENTRO
1186546,2020-11-17,Furto e Roubo,-49.287511709778,-25.446236195204,PORTAO
1186793,2020-11-17,Furto e Roubo,-49.269802465997,-25.429371705671002,CENTRO
1186799,2020-11-17,Furto e Roubo,-49.243733393283,-25.428729599196,REBOUCAS
1186859,2020-11-17,Furto e Roubo,-49.27512865863,-25.435516198475998,CENTRO
1186901,2020-11-17,Furto e Roubo,-49.271106843802,-25.455617830083,AGUA VERDE
1186995,2020-11-17,Furto e Roubo,-49.294124856269995,-25.473515155049,CIDADE INDUSTRIAL
1187007,2020-11-17,Furto e Roubo,-49.321397349868,-25.430178213276,SANTO INACIO
1187206,2020-11-17,Furto e Roubo,-49.272263905571,-25.432390554635,CENTRO
1187280,2020-11-17,Furto e Roubo,-49.299878232577,-25.436156310809,BIGORRILHO
1187289,2020-11-17,Furto e Roubo,-49.206110632254,-25.389179763366,ATUBA
1187354,2020-11-17,Furto e Roubo,-49.253127328636,-25.422310841934,JUVEVE
1187608,2020-11-17,Furto e Roubo,-49.272882218676,-25.432745401709,CENTRO
1187611,2020-11-17,Furto e Roubo,-49.210878471167,-25.394465881673998,BAIRRO ALTO
1187663,2020-11-17,Furto e Roubo,-49.304083327042,-25.454050151095,SANTA QUITERIA
1187960,2020-11-17,Furto e Roubo,-49.246574458022,-25.428716653379002,ALTO DA RUA XV
1188057,2020-11-17,Furto e Roubo,-49.234430377319,-25.473069023353,JARDIM DAS AMERICAS
1188177,2020-11-17,Furto e Roubo,-49.241503303947,-25.471549205826,GUABIROTUBA
1188196,2020-11-17,Furto e Roubo,-49.255445018483,-25.435591376095,JARDIM BOTANICO
1188378,2020-11-17,Furto e Roubo,-49.362317581819,-25.435660865914002,CIDADE INDUSTRIAL
1188395,2020-11-17,Furto e Roubo,-49.328480102434995,-25.511586780709,CIDADE INDUSTRIAL
1188512,2020-11-17,Furto e Roubo,-49.273452289556,-25.436622128074003,PAROLIN
1188969,2020-11-17,Furto e Roubo,-49.274141258741,-25.458042921763,AGUA VERDE
1188984,2020-11-17,Furto e Roubo,-49.293784670932,-25.491953557908,NOVO MUNDO
1189000,2020-11-17,Furto e Roubo,-49.270317914719,-25.431584735225,CENTRO
1189062,2020-11-17,Furto e Roubo,-49.301525352910005,-25.477879891044,PORTAO
1189442,2020-11-17,Furto e Roubo,-49.342425924560004,-25.551691823481,CIDADE INDUSTRIAL
1189454,2020-11-17,Furto e Roubo,-49.289931692102,-25.461349491619,AGUA VERDE
1189501,2020-11-17,Furto e Roubo,-49.244243860943,-25.530973014168,SITIO CERCADO
1189516,2020-11-17,Furto e Roubo,-49.28639667862701,-25.421927534241,CENTRO
1189643,2020-11-17,Furto e Roubo,-49.25322848564,-25.536995964503998,SITIO CERCADO
1189657,2020-11-17,Furto e Roubo,-49.257430107031,-25.411658362405,SAO LOURENCO
1189780,2020-11-17,Furto e Roubo,-49.268081123413,-25.432584059106997,CENTRO
1189798,2020-11-17,Furto e Roubo,-49.309359437813995,-25.565763295097998,TATUQUARA
1189962,2020-11-17,Furto e Roubo,-49.302946908336,-25.472410903552,PORTAO
1189964,2020-11-17,Furto e Roubo,-49.361150433942,-25.45492164451,CIDADE INDUSTRIAL
1190117,2020-11-17,Furto e Roubo,-49.279504005979994,-25.459492554174,AGUA VERDE
1190155,2020-11-17,Furto e Roubo,-49.273945846431,-25.489284649627,FANNY
1190170,2020-11-17,Furto e Roubo,-49.289826785944996,-25.461119918076,AGUA VERDE
1190203,2020-11-17,Furto e Roubo,-49.271210249631004,-25.429218312807997,CENTRO
1190237,2020-11-17,Furto e Roubo,-49.27193994166,-25.471998759508,GUAIRA
1190722,2020-11-17,Furto e Roubo,-49.310250516857,-25.490349721848002,NOVO MUNDO
1190835,2020-11-17,Furto e Roubo,-49.259364270633,-25.548190922229,SITIO CERCADO
1190937,2020-11-17,Furto e Roubo,-49.290561521047,-25.468676979404,PORTAO
1190965,2020-11-17,Furto e Roubo,-49.289207328286,-25.477290937282,PORTAO
1191316,2020-11-17,Furto e Roubo,-49.321491541819,-25.502915908678002,CIDADE INDUSTRIAL
1191366,2020-11-17,Furto e Roubo,-49.300756149629,-25.449391818276,CAMPINA DO SIQUEIRA
1191954,2020-11-17,Furto e Roubo,-49.23559376731399,-25.38461223945,BOA VISTA
1192023,2020-11-17,Furto e Roubo,-49.268535150642,-25.424639814635,CENTRO CIVICO
1192466,2020-11-17,Furto e Roubo,-49.294812056458,-25.432299638038,BIGORRILHO
1192523,2020-11-17,Furto e Roubo,-49.286169254091995,-25.428691086971,MERCES
1192632,2020-11-17,Furto e Roubo,-49.245633813663,-25.483937874001004,HAUER
1193643,2020-11-17,Furto e Roubo,-49.243733393283,-25.428729599196,BATEL
1193753,2020-11-17,Furto e Roubo,-49.326678638848,-25.478400856658002,FAZENDINHA
1193876,2020-11-17,Furto e Roubo,-49.278085107608995,-25.448874961203,AGUA VERDE
1194584,2020-11-17,Furto e Roubo,-49.221492899313,-25.429207968305,AGUA VERDE
1195149,2020-11-17,Furto e Roubo,-49.25210053033,-25.432330806042,CRISTO REI
1195204,2020-11-17,Furto e Roubo,-49.218063118767994,-25.504100464882,BOQUEIRAO
1195769,2020-11-17,Furto e Roubo,-49.269802465997,-25.429371705671002,CENTRO
1195984,2020-11-17,Furto e Roubo,-49.313551364027994,-25.537758943869,CIDADE INDUSTRIAL
1195994,2020-11-17,Furto e Roubo,-49.242307853944,-25.518370885433,BOQUEIRAO
1196058,2020-11-17,Furto e Roubo,-49.223237334743004,-25.374245391331,SANTA CANDIDA
1197289,2020-11-17,Furto e Roubo,-49.269679257339,-25.430441694897,CENTRO
1197661,2020-11-17,Furto e Roubo,-49.337486780541,-25.497459652133998,CIDADE INDUSTRIAL
1198406,2020-11-17,Furto e Roubo,-49.235900493637,-25.485015550045,BOQUEIRAO
1199235,2020-11-17,Furto e Roubo,-49.270996939660996,-25.427846221688,MERCES
1200087,2020-11-17,Furto e Roubo,-49.296126952205,-25.444303806337,BATEL
1200984,2020-11-17,Furto e Roubo,-49.328336066704,-25.588711915949002,CAMPO DE SANTANA
1204658,2020-11-17,Furto e Roubo,-49.266507282473,-25.451025880099,REBOUCAS
1205500,2020-11-17,Furto e Roubo,-49.223235942713,-25.419590107287,BAIRRO ALTO
1207218,2020-11-17,Furto e Roubo,-49.309037726317996,-25.435359284081997,CENTRO
1208019,2020-11-17,Furto e Roubo,-49.276529268237,-25.43353628307,CENTRO
1208952,2020-11-17,Furto e Roubo,-49.338000599201,-25.514621696534,CIDADE INDUSTRIAL
1210420,2020-11-17,Furto e Roubo,-49.270210782228006,-25.432694045953998,CENTRO
1210583,2020-11-17,Furto e Roubo,-49.263032816373,-25.430891659165002,CENTRO
1211789,2020-11-17,Furto e Roubo,-49.270104026845,-25.424258915846,CENTRO
1212114,2020-11-17,Furto e Roubo,-49.24127989841,-25.465127540643,GUABIROTUBA
1212522,2020-11-17,Furto e Roubo,-49.315716381553,-25.378622689058,SANTA FELICIDADE
1212553,2020-11-17,Furto e Roubo,-49.359028546976006,-25.418607508326996,SAO BRAZ
1212754,2020-11-17,Furto e Roubo,-49.24223511182299,-25.417797806888,JARDIM SOCIAL
1213209,2020-11-17,Furto e Roubo,-49.272211260946996,-25.425627683345,MERCES
1219499,2020-11-17,Furto e Roubo,-49.272882218676,-25.432745401709,CENTRO
1233991,2020-11-17,Furto e Roubo,-49.292074189966,-25.466200988178,AGUA VERDE
1242020,2020-11-17,Furto e Roubo,-49.262306960098,-25.450684658674003,AGUA VERDE
1246940,2020-11-17,Furto e Roubo,-49.273673215826996,-25.431871759619998,CENTRO
1264868,2020-11-17,Furto e Roubo,-49.254839797661,-25.461260177482,PRADO VELHO
1265142,2020-11-17,Furto e Roubo,-49.254839797661,-25.461260177482,PRADO VELHO
1265188,2020-11-17,Furto e Roubo,-49.254839797661,-25.461260177482,PRADO VELHO
1267003,2020-11-17,Furto e Roubo,-49.241280661977996,-25.529883753323997,BOQUEIRAO
1292240,2020-11-17,Furto e Roubo,-49.238241620049,-25.439036831086998,CAPAO DA IMBUIA
1292244,2020-11-17,Furto e Roubo,-49.238241620049,-25.439036831086998,CAPAO DA IMBUIA
1188134,2020-11-18,Furto e Roubo,-49.365868365208996,-25.43200242279,CIDADE INDUSTRIAL
1188154,2020-11-18,Furto e Roubo,-49.365868365208996,-25.43200242279,CIDADE INDUSTRIAL
1188345,2020-11-18,Furto e Roubo,-49.26323206404199,-25.419063701392,JUVEVE
1188440,2020-11-18,Furto e Roubo,-49.297144478419,-25.525593743661,CIDADE INDUSTRIAL
1188750,2020-11-18,Furto e Roubo,-49.297969963689006,-25.453483679808002,VILA ISABEL
1188796,2020-11-18,Furto e Roubo,-49.296064283934,-25.499452316760003,CAPAO RASO
1188982,2020-11-18,Furto e Roubo,-49.274596922092,-25.490105207332,FANNY
1189018,2020-11-18,Furto e Roubo,-49.278710476389,-25.486579908077,FANNY
1189032,2020-11-18,Furto e Roubo,-49.274946270788,-25.462366680960997,AGUA VERDE
1189137,2020-11-18,Furto e Roubo,-49.274540363814,-25.477180372621998,GUAIRA
1189167,2020-11-18,Furto e Roubo,-49.272700761935,-25.473074713659,GUAIRA
1189189,2020-11-18,Furto e Roubo,-49.287929829729,-25.478337646996998,NOVO MUNDO
1189190,2020-11-18,Furto e Roubo,-49.294668556475,-25.476326687512998,PORTAO
1189317,2020-11-18,Furto e Roubo,-49.294223806154,-25.499257370005,CAPAO RASO
1189360,2020-11-18,Furto e Roubo,-49.285471162960995,-25.514103833405,PINHEIRINHO
1189428,2020-11-18,Furto e Roubo,-49.242952326929,-25.435223040527,CRISTO REI
1189646,2020-11-18,Furto e Roubo,-49.230665237926,-25.516356457326,BOQUEIRAO
1189827,2020-11-18,Furto e Roubo,-49.349390608365,-25.417258834215,SAO BRAZ
1189855,2020-11-18,Furto e Roubo,-49.308569251437994,-25.517055480616,CAPAO RASO
1189978,2020-11-18,Furto e Roubo,-49.260964001838,-25.416780250789,JUVEVE
1190214,2020-11-18,Furto e Roubo,-49.277243109920995,-25.457964980951,AGUA VERDE
1190231,2020-11-18,Furto e Roubo,-49.295710796711,-25.514124760563,CAPAO RASO
1190263,2020-11-18,Furto e Roubo,-49.349970211434005,-25.483942924461,CIDADE INDUSTRIAL
1190313,2020-11-18,Furto e Roubo,-49.289300219576,-25.459887873723,AGUA VERDE
1190423,2020-11-18,Furto e Roubo,-49.33977384158,-25.478337448313,CIDADE INDUSTRIAL
1190497,2020-11-18,Furto e Roubo,-49.21749247372,-25.40472131302,BAIRRO ALTO
1190526,2020-11-18,Furto e Roubo,-49.282605829899,-25.443662232923003,CENTRO
1190528,2020-11-18,Furto e Roubo,-49.316431254875,-25.468369742870998,PORTAO
1190624,2020-11-18,Furto e Roubo,-49.316232473005,-25.457829238782,SANTA QUITERIA
1190690,2020-11-18,Furto e Roubo,-49.244441201829005,-25.387765370287,BOA VISTA
1191023,2020-11-18,Furto e Roubo,-49.273673215826996,-25.431871759619998,CENTRO
1191168,2020-11-18,Furto e Roubo,-49.337303049538,-25.595249841386,TATUQUARA
1191483,2020-11-18,Furto e Roubo,-49.279121505391,-25.441427268511,CENTRO
1191511,2020-11-18,Furto e Roubo,-49.250796768209,-25.456407962068,PRADO VELHO
1191517,2020-11-18,Furto e Roubo,-49.206375491196006,-25.414056514063002,ATUBA
1191545,2020-11-18,Furto e Roubo,-49.289088215372,-25.477022596288,FANNY
1191656,2020-11-18,Furto e Roubo,-49.2755952557,-25.495785730003,XAXIM
1191757,2020-11-18,Furto e Roubo,-49.25118433574799,-25.557020327282,GANCHINHO
1191768,2020-11-18,Furto e Roubo,-49.239179775615995,-25.456673766595998,JARDIM DAS AMERICAS
1191774,2020-11-18,Furto e Roubo,-49.315038643994,-25.44438642111,SEMINARIO
1191797,2020-11-18,Furto e Roubo,-49.261687874441,-25.435630452756,CAJURU
1191835,2020-11-18,Furto e Roubo,-49.296347569269,-25.526222312972997,PINHEIRINHO
1191932,2020-11-18,Furto e Roubo,-49.355093837996996,-25.480895728312998,CIDADE INDUSTRIAL
1191959,2020-11-18,Furto e Roubo,-49.252952315259,-25.437148169632,JARDIM DAS AMERICAS
1192266,2020-11-18,Furto e Roubo,-49.207805819671,-25.492858112769998,UBERABA
1192310,2020-11-18,Furto e Roubo,-49.35033260140099,-25.617626400306,CAXIMBA
1192401,2020-11-18,Furto e Roubo,-49.289237877741,-25.550662642476002,UMBARA
1192424,2020-11-18,Furto e Roubo,-49.276551024727,-25.537395949081002,SITIO CERCADO
1192444,2020-11-18,Furto e Roubo,-49.294855359970995,-25.496240386806,NOVO MUNDO
1192471,2020-11-18,Furto e Roubo,-49.257122213167,-25.561034770036997,SITIO CERCADO
1192540,2020-11-18,Furto e Roubo,-49.226504797672995,-25.452875457599,JARDIM DAS AMERICAS
1192672,2020-11-18,Furto e Roubo,-49.309037726317996,-25.435359284081997,CAMPINA DO SIQUEIRA
1192776,2020-11-18,Furto e Roubo,-49.256991251506,-25.435599943505,CENTRO
1192799,2020-11-18,Furto e Roubo,-49.273673215826996,-25.431871759619998,CENTRO
1192982,2020-11-18,Furto e Roubo,-49.261874041301006,-25.41776540519,ALTO DA GLORIA
1193043,2020-11-18,Furto e Roubo,-49.350817375747006,-25.454706209994,CAMPO COMPRIDO
1193079,2020-11-18,Furto e Roubo,-49.30216530316,-25.513566648034,CAPAO RASO
1193366,2020-11-18,Furto e Roubo,-49.318125579058,-25.504446345944,CIDADE INDUSTRIAL
1193411,2020-11-18,Furto e Roubo,-49.325742100404995,-25.504203378713,CIDADE INDUSTRIAL
1193591,2020-11-18,Furto e Roubo,-49.267423819652,-25.430393365324,CENTRO
1193708,2020-11-18,Furto e Roubo,-49.325742100404995,-25.504203378713,CIDADE INDUSTRIAL
1193742,2020-11-18,Furto e Roubo,-49.272227724693,-25.482290577682,FANNY
1193780,2020-11-18,Furto e Roubo,-49.243683934565,-25.42871070894,REBOUCAS
1193853,2020-11-18,Furto e Roubo,-49.254643297662,-25.435028555697,ALTO DA RUA XV
1193916,2020-11-18,Furto e Roubo,-49.337589129826,-25.557918111795,TATUQUARA
1194007,2020-11-18,Furto e Roubo,-49.341825722148,-25.474655471367,CIDADE INDUSTRIAL
1194012,2020-11-18,Furto e Roubo,-49.27680701992,-25.484586394647003,FANNY
1194084,2020-11-18,Furto e Roubo,-49.28454065095,-25.458411096701997,AGUA AVERDE
1194532,2020-11-18,Furto e Roubo,-49.260012208896,-25.441388622294003,PRADO VELHO
1194828,2020-11-18,Furto e Roubo,-49.268425152834,-25.428255785803,CENTRO
1194951,2020-11-18,Furto e Roubo,-49.268223912589995,-25.505043619888,XAXIM
1195268,2020-11-18,Furto e Roubo,-49.270104026845,-25.424258915846,CENTRO CIVICO
1195877,2020-11-18,Furto e Roubo,-49.25144140644301,-25.463340313323002,PAROLIN
1195911,2020-11-18,Furto e Roubo,-49.293854352877,-25.468600873383004,PORTAO
1196075,2020-11-18,Furto e Roubo,-49.234609892603,-25.510898845341,BOQUEIRAO
1196223,2020-11-18,Furto e Roubo,-49.216443739274,-25.496783644708,UBERABA
1196334,2020-11-18,Furto e Roubo,-49.254914125692,-25.522875257412,ALTO BOQUEIRAO
1196343,2020-11-18,Furto e Roubo,-49.322753682878,-25.411308324109,SANTA FELICIDADE
1196690,2020-11-18,Furto e Roubo,-49.294855359970995,-25.496240386806,CAPAO RASO
1197035,2020-11-18,Furto e Roubo,-49.224372593717,-25.439221833098003,CAJURU
1197148,2020-11-18,Furto e Roubo,-49.296069239393,-25.500348823470997,PINHEIRINHO
1197492,2020-11-18,Furto e Roubo,-49.304573564683,-25.452065977817,PORTAO
1198316,2020-11-18,Furto e Roubo,-49.278566308028005,-25.428637054196,CENTRO
1198516,2020-11-18,Furto e Roubo,-49.243495665103,-25.500401290074,BOQUEIRAO
1199336,2020-11-18,Furto e Roubo,-49.229549609184,-25.427480571831,TARUMA
1201200,2020-11-18,Furto e Roubo,-49.255085017498,-25.543295530909,SITIO CERCADO
1201692,2020-11-18,Furto e Roubo,-49.267613910836,-25.420655121342,CENTRO CIVICO
1201810,2020-11-18,Furto e Roubo,-49.261687874441,-25.435630452756,CENTRO
1204900,2020-11-18,Furto e Roubo,-49.272040822506,-25.455697212051,AGUA VERDE
1207066,2020-11-18,Furto e Roubo,-49.272223351128,-25.430421526312,BOQUEIRAO
1212285,2020-11-18,Furto e Roubo,-49.316680272955,-25.544850759796,CIDADE INDUSTRIAL
1212339,2020-11-18,Furto e Roubo,-49.312570934179,-25.500991332651,CIDADE INDUSTRIAL
1216217,2020-11-18,Furto e Roubo,-49.329604375586,-25.398941728739,SANTA FELICIDADE
1216652,2020-11-18,Furto e Roubo,-49.295814005618,-25.512620393385,CAPAO RASO
1217061,2020-11-18,Furto e Roubo,-49.263201270691994,-25.427800917059997,CENTRO
1217145,2020-11-18,Furto e Roubo,-49.268618847941,-25.430882203829004,CENTRO
1217432,2020-11-18,Furto e Roubo,-49.271412457791,-25.535616746627003,SITIO CERCADO
1222110,2020-11-18,Furto e Roubo,-49.309037726317996,-25.435359284081997,CAMPO COMPRIDO
1222118,2020-11-18,Furto e Roubo,-49.270572523419,-25.496435579744002,XAXIM
1241419,2020-11-18,Furto e Roubo,-49.325798764692,-25.384151683000997,SANTA FELICIDADE
1241514,2020-11-18,Furto e Roubo,-49.317071566913,-25.396381181578,SANTA FELICIDADE
1241720,2020-11-18,Furto e Roubo,-49.335735392436,-25.408949598042998,SANTA FELICIDADE
1251808,2020-11-18,Furto e Roubo,-49.263412344990996,-25.431800752036,CENTRO
1267085,2020-11-18,Furto e Roubo,-49.276154615363,-25.466588478413,AGUA VERDE
1267174,2020-11-18,Furto e Roubo,-49.242202645174,-25.426344447377,ALTO DA RUA XV
1267387,2020-11-18,Furto e Roubo,-49.267545732714005,-25.475914995,LINDOIA
1268444,2020-11-18,Furto e Roubo,-49.263686876579,-25.415414275686,JUVEVE
1268572,2020-11-18,Furto e Roubo,-49.255688639309994,-25.433326834083,CRISTO REI
1268814,2020-11-18,Furto e Roubo,-49.255688639309994,-25.433326834083,CRISTO REI
1270783,2020-11-18,Furto e Roubo,-49.248704152636,-25.436073557788,JARDIM BOTANICO
1272090,2020-11-18,Furto e Roubo,-49.271013219828994,-25.429808105781003,CIDADE INDUSTRIAL
1281621,2020-11-18,Furto e Roubo,-49.332126452126,-25.543806401644,CIDADE INDUSTRIAL
1192418,2020-11-19,Furto e Roubo,-49.22676029372501,-25.494519208603002,BOQUEIRAO
1192556,2020-11-19,Furto e Roubo,-49.255177656135,-25.409221548065,BOA VISTA
1192576,2020-11-19,Furto e Roubo,-49.29057058448,-25.429487290779,BIGORRILHO
1192599,2020-11-19,Furto e Roubo,-49.249197575880004,-25.398187322134,BOA VISTA
1192620,2020-11-19,Furto e Roubo,-49.333712641608,-25.568796778545998,TATUQUARA
1192865,2020-11-19,Furto e Roubo,-49.27794144411801,-25.452984046279997,AGUA VERDE
1192907,2020-11-19,Furto e Roubo,-49.271202171752996,-25.381407176093003,ABRANCHES
1193052,2020-11-19,Furto e Roubo,-49.29869267671,-25.469415254683,PORTAO
1193067,2020-11-19,Furto e Roubo,-49.21810298499,-25.465800805824,JARDIM DAS AMERICAS
1193246,2020-11-19,Furto e Roubo,-49.262310161693,-25.424800193709,CENTRO
1193333,2020-11-19,Furto e Roubo,-49.275319055109996,-25.425775159584,SAO FRANCISCO
1193358,2020-11-19,Furto e Roubo,-49.256614709903005,-25.482216482184,HAUER
1193445,2020-11-19,Furto e Roubo,-49.20103118304,-25.383650358098997,ATUBA
1193454,2020-11-19,Furto e Roubo,-49.291502399611,-25.408916455946997,VISTA ALEGRE
1193470,2020-11-19,Furto e Roubo,-49.26624534150601,-25.433639451048002,CENTRO
1193496,2020-11-19,Furto e Roubo,-49.27794144411801,-25.452984046279997,AGUA VERDE
1193503,2020-11-19,Furto e Roubo,-49.269802465997,-25.429371705671002,CENTRO
1193611,2020-11-19,Furto e Roubo,-49.238241620049,-25.439036831086998,CAJURU
1193768,2020-11-19,Furto e Roubo,-49.269211515576,-25.430138987223,CENTRO
1193908,2020-11-19,Furto e Roubo,-49.287903859209,-25.439447006936998,BATEL
1194033,2020-11-19,Furto e Roubo,-49.308877107103996,-25.500628335535,CAPAO RASO
1194098,2020-11-19,Furto e Roubo,-49.267126488072,-25.429340356097,CENTRO
1194126,2020-11-19,Furto e Roubo,-49.243733393283,-25.428729599196,CENTRO
1194141,2020-11-19,Furto e Roubo,-49.292506722744996,-25.475854521863,PORTAO
1194170,2020-11-19,Furto e Roubo,-49.232617496932,-25.499103507294997,BOQUEIRAO
1194199,2020-11-19,Furto e Roubo,-49.238621876881,-25.492729685098,BOQUEIRAO
1194215,2020-11-19,Furto e Roubo,-49.350054111663,-25.494234320222997,CIDADE INDUSTRIAL
1194326,2020-11-19,Furto e Roubo,-49.272499390838,-25.436246648087,CENTRO
1194332,2020-11-19,Furto e Roubo,-49.272785071672004,-25.431527573832003,CENTRO
1194529,2020-11-19,Furto e Roubo,-49.270252088717,-25.436598298694,CENTRO
1194605,2020-11-19,Furto e Roubo,-49.291169878386,-25.417103957865,MERCES
1194606,2020-11-19,Furto e Roubo,-49.289207328286,-25.477290937282,PORTAO
1194693,2020-11-19,Furto e Roubo,-49.365247270618,-25.436371828572998,CIDADE INDUSTRIAL
1194757,2020-11-19,Furto e Roubo,-49.230364979905005,-25.456272277944997,JARDIM DAS AMERICAS
1194816,2020-11-19,Furto e Roubo,-49.264925497049,-25.427087003628,CENTRO
1194825,2020-11-19,Furto e Roubo,-49.272223351128,-25.430421526312,HAUER
1194832,2020-11-19,Furto e Roubo,-49.27684575432,-25.5553813936,UMBARA
1195117,2020-11-19,Furto e Roubo,-49.313763199217995,-25.583372411106,BAIRRO ALTO
1195232,2020-11-19,Furto e Roubo,-49.289621659027006,-25.547922125334,UMBARA
1195287,2020-11-19,Furto e Roubo,-49.235074660658995,-25.389032456364998,BACACHERI
1195299,2020-11-19,Furto e Roubo,-49.280586881401995,-25.494377288048,NOVO MUNDO
1195350,2020-11-19,Furto e Roubo,-49.294287100095,-25.495045611686002,CIDADE INDUSTRIAL
1195406,2020-11-19,Furto e Roubo,-49.267815148696,-25.439428045424,REBOUCAS
1195477,2020-11-19,Furto e Roubo,-49.295007433070005,-25.511813250373002,PINHEIRINHO
1195499,2020-11-19,Furto e Roubo,-49.263748759182995,-25.411822979538,AHU
1195576,2020-11-19,Furto e Roubo,-49.272223351128,-25.430421526312,CENTRO
1195608,2020-11-19,Furto e Roubo,-49.226593036158,-25.47574166638,GUABIROTUBA
1195699,2020-11-19,Furto e Roubo,-49.341220390213,-25.410645246455,SAO BRAZ
1195741,2020-11-19,Furto e Roubo,-49.205046080133,-25.495644921195,UBERABA
1195794,2020-11-19,Furto e Roubo,-49.325373269991,-25.57137040104,TATUQUARA
